Label;MovelPackage;PrecoTargetOfertaProposta >=;PrecoTargetOfertaProposta <=;MovelPontos_PrecoDadosDep;DadosMovel;FamiliaTVMovel;IsTerminalFicticio;UF;RegiaoMovel;REGIAO;.VelocidadeVeloxTela;.PlanoTVComDVR;TV;OfertaComDescontoDACC;FranquiaVCLD;WorkGroup;Return;TopOfertaFicticio;EmpacotaDados;ClassificacaoPreco;.NivelPreco;PrecoMovelTotalComFidel;PrecoMovelVozComFidel;PrecoMovelDadosTitularComFidel;PrecoPlanoFixoFidel;PrecoPlanoTVFidel;.PrecoFixoLDComFidel;.PrecoFixoVCComFidel;PrecoPlanoVeloxSemSVAFidel;PrecoPlanoVeloxComSVAFidel;PrecoSVAVeloxFidel;PrecoDescontoDACC;.TipoPlanoMovel;CodigoCampanhaVozSemSVASemLDSemVCFidel;.CodigoCampanhaVozSemSVASemLDComVCFidel;.CodigoCampanhaVozSemSVAComLDSemVCFidel;.CodigoCampanhaVozSemSVAComLDComVCFidel;.CodigoCampanhaVozComSVASemLDSemVCFidel;.CodigoCampanhaVozComSVASemLDComVCFidel;.CodigoCampanhaVozComSVAComLDSemVCFidel;.CodigoCampanhaVozComSVAComLDComVCFidel;.CodigoOfertaVozSemSVASemLDSemVCFidel;.CodigoOfertaVozSemSVASemLDComVCFidel;.CodigoOfertaVozSemSVAComLDSemVCFidel;.CodigoOfertaVozSemSVAComLDComVCFidel;.CodigoOfertaVozComSVASemLDSemVCFidel;.CodigoOfertaVozComSVASemLDComVCFidel;.CodigoOfertaVozComSVAComLDSemVCFidel;.CodigoOfertaVozComSVAComLDComVCFidel;PermiteAddOnSMS;FranquiaSMS;.MinLDofertaOn;.MinVCoferta;.MinLDOfertaFixo;.ValorMultaFidel;ElegivelResgatePontosDadosMovel;Pontos;ConteudosOnlineFidel;AplicativosTitularFidel;AplicativosDependenteFidel;IsencoesTrafegoTitularFidel;IsencoesTrafegoDependenteFidel
else if;Oi Total Conectado Digital;179.9;182.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N13""";147.9;21.7;31.2;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_150_DIG_4GB_BL2_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_150_DIG_4GB_BL2_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;174.9;179.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N14""";144.9;21.2;28.7;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_151_DIG_4GB_BL2_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_151_DIG_4GB_BL2_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;169.9;174.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N15""";139.9;20.4;24.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_152_DIG_4GB_BL2_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_152_DIG_4GB_BL2_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;165.9;169.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N16""";134.9;19.6;20.3;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_153_DIG_4GB_BL2_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_153_DIG_4GB_BL2_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;154.9;165.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N17""";130.9;19;16.9;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_154_DIG_4GB_BL2_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_154_DIG_4GB_BL2_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;140.7;154.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N18""";119.9;19.7;20.3;35.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D2_BL2_OF2;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D2_BL2_OF2;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;-9999;140.7;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N19""";105.7;19.7;20.3;20.9;;;;44.9;28.4;16.5;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D2_BL2_OF1;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D2_BL2_OF1;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;219.9;9999;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N1""";189.9;29.4;65.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_139_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_139_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;214.9;219.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N2""";184.9;29.4;60.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_140_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_140_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;211.9;214.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N3""";179.9;29.4;55.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_141_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_141_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;209.9;211.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N4""";176.9;29.4;52.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_142_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_142_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;207.9;209.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N5""";174.9;29.4;50.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_143_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_143_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;203.9;207.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N6""";172.9;29.4;48.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_144_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_144_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;199.9;203.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N7""";168.9;29.4;44.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_145_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_145_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;194.9;199.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N8""";164.9;29.4;40.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_146_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_146_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;191.9;194.9;39.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N9""";159.9;29.4;30.5;55.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D3_BL2_OF4;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D3_BL2_OF4;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;189.9;191.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N10""";156.9;29.4;32.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_147_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_147_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;184.9;189.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N11""";154.9;29.4;30.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_148_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_148_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;182.9;184.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N12""";149.9;28.6;26.3;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_149_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_149_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;179.9;182.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N13""";147.9;21.7;31.2;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_150_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_150_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;174.9;179.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N14""";144.9;21.2;28.7;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_151_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_151_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;169.9;174.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N15""";139.9;20.4;24.5;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_152_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_152_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;165.9;169.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N16""";134.9;19.6;20.3;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_153_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_153_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;154.9;165.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N17""";130.9;19;16.9;50.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_154_DIG_4GB_BL2_DEP1;;;;;;;;OT_SET18_FID_CONEC_RET_154_DIG_4GB_BL2_DEP1;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;140.7;154.9;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N18""";119.9;19.7;20.3;35.1;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D3_BL2_OF2;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D3_BL2_OF2;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;-9999;140.7;49.9;4000;;False;;G1;;BLM 10gb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N19""";105.7;19.7;20.3;20.9;;;;44.9;27.8;17.10;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D3_BL2_OF1;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D3_BL2_OF1;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;244.9;9999;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N1""";214.9;29.4;65.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_123_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_123_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;239.9;244.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N2""";209.9;29.4;60.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_124_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_124_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;236.9;239.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N3""";204.9;29.4;55.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_125_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_125_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;234.9;236.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N4""";201.9;29.4;52.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_126_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_126_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;232.9;234.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N5""";199.9;29.4;50.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_127_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_127_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;228.9;232.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N6""";197.9;29.4;48.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_128_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_128_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;224.9;228.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N7""";193.9;29.4;44.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_129_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_129_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;219.9;224.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N8""";189.9;29.4;40.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_130_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_130_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;196.9;219.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N9""";184.9;29.46;30.47;55.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D1_BL5_CBAS_OF4;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D1_BL5_CBAS_OF4;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;214.9;216.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N10""";181.9;29.4;32.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_131_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_131_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;209.9;214.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N11""";179.9;29.4;30.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_132_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_132_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;207.9;209.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N12""";174.9;28.6;26.3;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_133_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_133_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;204.9;207.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N13""";172.9;21.7;31.2;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_134_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_134_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;199.9;204.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N14""";169.9;21.2;28.7;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_135_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_135_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;194.9;199.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N15""";164.9;20.4;24.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_136_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_136_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;190.9;194.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N16""";159.9;19.6;20.3;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_137_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_137_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;165.7;190.9;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N17""";155.9;19;16.9;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_138_DIG_4GB_BL5_DEP3;;;;;;;;OT_SET18_FID_CONEC_RET_138_DIG_4GB_BL5_DEP3;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;-9999;165.7;29.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N18""";130.7;19.7;20.3;20.9;;;;69.9;50;19.9;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D1_BL5_CBAS_OF1;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D1_BL5_CBAS_OF1;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;244.9;9999;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N1""";214.9;29.4;65.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_123_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_123_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;239.9;244.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N2""";209.9;29.4;60.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_124_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_124_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;236.9;239.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N3""";204.9;29.4;55.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_125_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_125_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;234.9;236.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N4""";201.9;29.4;52.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_126_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_126_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;232.9;234.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N5""";199.9;29.4;50.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_127_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_127_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;228.9;232.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N6""";197.9;29.4;48.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_128_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_128_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;224.9;228.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N7""";193.9;29.4;44.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_129_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_129_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;219.9;224.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N8""";189.9;29.4;40.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_130_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_130_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;196.9;219.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N9""";184.9;29.46;30.47;55.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D2_BL5_CBAS_OF4;;;;;;;;OT_MIG_JUL18_FID_3PM_PILIM_4GB_D2_BL5_CBAS_OF4;False;99999;99999;99999;99999;549;False;0;;;;;
else if;Oi Total Conectado Digital;214.9;216.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N10""";181.9;29.4;32.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_131_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_131_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;209.9;214.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N11""";179.9;29.4;30.5;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_132_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_132_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
else if;Oi Total Conectado Digital;207.9;209.9;39.9;4000;;False;;G1;;VX 35mb;False;"""""";;;CobrancaMovel;;False;False;Retencao;"""N12""";174.9;28.6;26.3;50.1;;;;69.9;49.3;20.6;;"""Mais""";;;;;;;;OT_SET18_FID_CONEC_RET_133_DIG_4GB_BL5_DEP2;;;;;;;;OT_SET18_FID_CONEC_RET_133_DIG_4GB_BL5_DEP2;False;99999;99999;99999;99999;599;False;0;;;;;
